movieId,tmdbId,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,original_language,status
72998,19995,237000000,2923706026,162,53.4717,7.609,34710,2009-12-16,en,Released
73015,22897,85000000,219103655,121,9.5648,6.518,1566,2009-12-23,en,Released
73017,10528,90000000,524028679,129,17.9631,7.222,15051,2009-12-23,en,Released
73023,25196,7000000,47405566,112,5.8454,6.909,1227,2009-12-16,en,Released
73042,23398,75000000,443140005,89,16.1774,5.656,3192,2009-12-21,en,Released
73106,26123,8000000,5021219,93,9.349,5.258,1864,2009-12-02,en,Released
73160,27390,90000,0,80,2.3584,4.8,142,1988-01-29,en,Released
73211,23963,1500000,32000,96,3.9498,6.5,728,2009-03-06,en,Released
73266,22327,18000000,19651093,89,4.1935,6.141,1004,2009-09-11,en,Released
73268,19901,20000000,51417188,98,9.9406,6.282,2258,2010-01-06,en,Released
73290,28178,16000000,46800000,93,18.6588,8.003,7332,2009-06-08,en,Released
73319,25195,19000000,32686500,100,9.7256,6.894,2209,2010-01-08,en,Released
73321,20504,80000000,157107755,118,17.8424,6.81,6899,2010-01-14,en,Released
73323,33613,4000000,43498108,147,8.1713,7.067,1525,2009-11-27,sv,Released
73344,21575,13000000,17874044,155,6.4379,7.556,1784,2009-08-26,fr,Released
73386,25927,0,0,96,2.608,5.984,125,2009-02-07,en,Released
73431,24271,20000000,96008,91,4.7149,5.658,392,2009-05-09,en,Released
73488,1450,30000000,5874530,91,4.3688,5.912,438,2009-04-02,en,Released
73499,81895,0,0,93,2.2014,6.3,64,1994-05-14,en,Released
73501,148435,0,0,74,0.9582,5.7,10,1958-04-25,fi,Released
73515,20107,2000000,53760,80,2.5113,5.669,77,2008-04-25,en,Released
73569,21521,0,18681490,105,6.058,7.1,353,1987-07-25,cn,Released
73676,25676,0,0,136,5.3342,6.969,703,2006-09-28,cn,Released
73681,25205,0,0,119,4.2422,7.2,536,2009-11-04,fr,Released
73741,25602,10000000,36100000,83,4.9139,6.185,419,2009-10-22,en,Released
73804,2395,97250400,131856927,116,7.4274,5.2,2134,2008-01-25,fr,Released
73808,13855,2600000,35800000,125,6.8434,7.8,1625,2008-02-14,ko,Released
73822,57978,0,0,107,2.2266,6.725,109,1983-10-16,en,Released
73854,13382,0,0,52,5.4024,7.424,673,1964-12-06,en,Released
73858,13358,2000000,0,83,4.2055,5.5,113,2007-11-13,en,Released
73876,15255,8000000,71000000,93,9.9808,7.4,966,2006-04-11,en,Released
73881,20453,50000000,60262836,171,14.7822,8.0,2836,2009-12-23,hi,Released
73929,22894,26000000,67918658,100,10.0941,5.912,2959,2010-01-21,en,Released
74075,23988,365000,1400000,90,4.3459,4.215,507,2009-10-23,en,Released
74089,51120,0,0,101,1.4872,6.596,26,1960-12-08,en,Released
74095,21453,0,0,82,3.91,6.711,296,1987-04-19,ja,Released
74154,13477,55000000,43042835,91,8.6583,5.911,1302,2010-01-29,en,Released
74226,94706,0,0,138,1.3987,7.318,55,1992-10-01,es,Released
74228,26466,12000000,1594955,99,12.71,6.91,3132,2009-10-16,en,Released
74275,8952,13000000,20768906,98,7.0745,6.403,1870,2010-02-04,en,Released
74282,40724,0,0,232,3.5835,7.9,127,1987-05-19,en,Released
74324,33602,0,0,108,4.0978,7.897,587,2010-02-06,en,Released
74342,33728,0,0,126,3.8312,6.7,35,1963-12-25,en,Released
74370,25983,0,0,95,4.8076,6.228,882,2009-10-30,en,Released
74450,32856,52000000,216528528,125,10.1133,5.93,3213,2010-02-10,en,Released
74452,7978,150000000,140700000,103,13.3571,5.901,2250,2010-02-10,en,Released
74458,11324,80000000,294804195,138,35.0712,8.2,26454,2010-02-14,en,Released
74508,13949,0,0,93,2.812,7.24,287,2007-04-01,en,Released
74510,24253,4400000,67126795,129,7.9547,6.991,1852,2009-09-18,sv,Released
74530,32657,95000000,226497209,118,22.4943,6.214,7957,2010-02-01,en,Released
74532,23742,30000000,55600000,107,6.8438,5.554,1680,2010-02-26,en,Released
74545,11439,45000000,60300000,128,8.2821,6.816,2524,2010-02-12,en,Released
74553,26963,8000000,1803412,79,6.4618,7.379,817,2009-02-09,en,Released
74580,23172,28000000,66166000,94,11.0153,5.9,1455,2010-01-15,en,Released
74624,26428,70000000,39457342,127,6.976,7.003,1613,2009-05-17,en,Released
74647,22805,5000000,726936,90,3.2858,4.996,139,2009-01-21,en,Released
74668,15357,15000000,14103752,101,7.3789,6.395,1309,2009-02-18,fr,Released
74677,18489,0,0,87,1.6514,7.1,105,2009-01-18,en,Released
74683,19962,0,0,89,2.3778,6.993,74,2001-09-28,en,Released
74685,29427,20000000,54956140,101,7.5996,6.3,2359,2010-02-26,en,Released
74688,22971,25000000,114977104,108,10.2861,6.833,4345,2010-02-04,en,Released
74696,45576,0,288,85,1.1757,7.429,70,2009-06-06,zh,Released
74698,23023,48000000,112462508,101,8.025,5.491,2153,2010-01-14,en,Released
74727,20871,0,0,88,2.1277,7.776,277,1971-12-13,ru,Released
74750,10664,5600000,18469680,84,7.4658,6.6,2254,2009-09-15,es,Released
74754,17473,6000000,1752988,100,5.3014,4.0,1584,2003-06-27,en,Released
74789,12155,200000000,1025467110,108,26.1773,6.642,15059,2010-03-03,en,Released
74791,40623,0,0,77,1.7872,7.475,224,2009-06-17,fr,Released
74795,22972,100000000,94882889,115,10.493,6.485,2458,2010-03-11,en,Released
74851,26389,52000000,52800000,92,13.4393,6.475,2456,2010-02-04,en,Released
74868,23488,0,4706919,112,6.9535,6.045,2277,2009-09-09,en,Released
74916,27583,25000000,6344112,107,5.1906,5.886,642,2010-03-26,en,Released
74946,34016,20000000,49800000,104,11.0445,6.511,2425,2010-03-11,en,Released
74948,25941,7300000,10329747,103,5.3922,6.816,1201,2009-11-11,en,Released
75341,23169,16000000,56000000,113,9.6262,7.096,3802,2010-03-11,en,Released
75389,15846,7000000,0,96,2.5681,5.9,244,2008-09-09,en,Released
75395,44363,0,3065860,94,5.5861,6.003,2057,2010-02-05,en,Released
75416,26623,7000000,0,87,2.3876,4.3,70,1996-02-20,en,Released
75446,31299,2500000,767567,112,3.3057,5.82,139,2008-10-06,en,Released
75803,34563,14000000,21409028,103,3.5367,5.619,143,2010-03-12,en,Released
75805,27573,40000000,136300000,110,7.3595,5.851,3121,2010-03-16,en,Released
75813,12834,9000000,1034214,104,6.3705,6.004,480,2009-09-13,en,Released
75816,31723,3000000,18097,92,3.2473,5.115,131,2009-11-13,en,Released
75947,32688,0,0,105,3.1917,6.24,104,1962-03-30,it,Released
75985,31867,32000000,18409891,111,10.1492,6.339,2185,2010-03-18,en,Released
76030,28355,27000000,29000000,109,8.5444,6.319,2433,2009-08-13,en,Released
76054,36970,80000000,83090556,104,3.812,7.471,346,2010-01-22,en,Released
76060,34423,0,60421,98,4.0981,5.839,214,2009-12-11,en,Released
76077,23048,36000000,64780213,101,9.8228,6.049,2829,2010-03-26,en,Released
76091,30018,5000000,17112713,129,6.304,7.711,1751,2009-05-28,ko,Released
76093,10191,165000000,495141736,98,28.1616,7.867,14738,2010-03-18,en,Released
76143,21467,0,0,117,2.1833,7.344,112,2009-02-09,de,Released
76173,27936,33000000,14000000,104,5.1402,6.649,686,2009-10-28,fr,Released
76175,18823,125000000,493214993,106,17.1856,5.923,6852,2010-03-26,en,Released
76251,23483,28000000,96188903,118,17.9419,7.124,12648,2010-03-26,en,Released
76293,35056,55000000,152300000,88,11.6147,6.117,3146,2010-04-08,en,Released
76301,13417,0,0,75,10.3871,6.41,1383,2005-12-05,en,Released
76738,52903,580000,0,80,1.7678,7.1,42,2010-03-26,fi,Released
76743,8980,0,0,103,2.0773,5.899,159,2003-02-07,es,Released
76751,25572,0,0,118,1.1943,6.8,23,2007-01-01,en,Released
76763,27586,10000000,2995811,107,3.7605,6.473,868,2010-03-19,en,Released
77177,141714,,,,,,,,,
77191,34803,21000000,49050886,92,8.5661,5.884,1103,2010-04-15,en,Released
77201,37861,5650000,31000,93,4.4855,6.103,1374,2010-03-10,en,Released
77206,33217,15000000,75700000,92,12.2798,6.286,1836,2010-03-19,en,Released
77233,36443,200000,0,104,1.5503,7.339,84,2007-05-08,en,Released
77266,12411,0,0,120,2.1439,6.246,90,2008-09-06,en,Released
77364,34813,25000000,23580000,97,9.972,6.261,2051,2010-04-23,en,Released
77414,35690,20000000,89137047,107,8.4672,7.229,3419,2010-03-31,en,Released
77421,39053,7000000,9900000,91,4.3864,5.928,474,2010-06-18,en,Released
77427,37169,2000000,252207,92,22.3738,5.2,2472,2009-10-31,en,Released
77455,39452,0,4790751,86,4.1906,7.541,996,2010-03-05,en,Released
77561,10138,200000000,623933331,124,51.7925,6.855,22937,2010-04-28,en,Released
77667,37931,10000000,9322895,90,5.5832,5.4,637,2010-05-21,en,Released
77688,4180,0,2052466,106,2.5527,6.367,297,1985-09-18,fr,Released
77709,15877,0,0,121,4.4815,6.7,184,2008-08-02,ja,Released
77795,34069,4500000,0,120,2.5,5.905,453,2009-09-24,de,Released
77798,23437,35000000,115665418,95,11.7631,5.52,2979,2010-04-30,en,Released
77800,37495,3900000,6200000,97,4.9089,6.946,1331,2010-05-07,en,Released
77841,37565,9000000,11198830,106,3.9968,5.6,237,2009-12-18,en,Released
77846,12219,1750000,2000000,117,10.4189,7.698,473,1997-08-17,en,Released
77866,20662,200000000,321669741,140,14.9227,6.4,5149,2010-05-12,en,Released
77881,21245,0,0,119,1.2989,4.8,18,2002-02-01,fi,Released
77893,34626,0,154660,134,3.2674,6.478,250,2009-08-06,id,Released
77931,37511,0,0,61,2.3436,7.0,18,2009-01-20,en,Released
78034,36801,0,0,94,3.1558,6.512,328,2010-04-14,en,Released
78039,46705,1000000,15440333,112,9.7193,6.971,3622,2010-12-26,en,Released
78041,37821,75000000,98159963,100,7.5175,5.962,2352,2010-06-04,en,Released
78088,26388,1987650,19152480,95,8.987,6.634,3145,2010-09-24,en,Released
78103,30527,11000000,0,112,2.8789,7.223,74,2007-09-28,en,Released
78105,9543,200000000,336365676,116,16.2052,6.312,7334,2010-05-19,en,Released
78116,40247,3000000,4313829,90,2.9938,6.204,167,2010-04-30,en,Released
78142,25846,30000000,16017513,160,3.7599,7.197,674,2009-09-25,it,Released
78160,198306,0,0,73,1.5885,7.054,84,2003-11-17,en,Released
78174,37786,100000000,290700000,146,7.582,6.039,1758,2010-05-26,en,Released
78209,32823,40000000,90029656,109,7.6476,5.96,2003,2010-06-03,en,Released
78218,38199,15000000,0,97,9.1088,6.816,1515,2010-05-26,en,Released
78264,34806,35000000,77477008,106,13.3489,6.124,1512,2010-04-23,en,Released
78266,37707,26000000,0,104,9.1046,5.876,2524,2010-06-03,en,Released
78316,37056,30000000,82148538,105,11.1454,7.004,3061,2010-05-13,en,Released
78349,29917,600000,394717,101,7.1514,6.7,2378,2009-06-19,en,Released
78467,20533,47000000,10539000,81,9.3904,4.98,1588,2010-06-18,en,Released
78469,34544,110000000,177238796,117,15.8848,6.421,5129,2010-06-09,en,Released
78499,10193,200000000,1067316101,103,38.9081,7.817,16250,2010-06-16,en,Released
78544,198308,0,0,79,1.4049,6.746,65,2007-11-12,en,Released
78574,39013,2000000,13831503,101,9.2663,6.773,2060,2010-06-11,en,Released
78620,32068,0,0,102,4.8018,6.396,125,1968-02-29,en,Released
78626,21531,0,0,110,3.2394,6.773,319,2000-02-19,ko,Released
78637,10192,165000000,752600867,93,31.5465,6.414,8128,2010-05-16,en,Released
78703,39545,0,0,100,3.8719,6.279,270,2009-05-14,en,Released
78746,40819,0,0,93,1.464,7.079,184,2009-03-14,en,Released
78772,24021,68000000,698491347,124,16.6735,6.187,9389,2010-06-23,en,Released
78836,34647,13000000,754249,161,7.3036,7.283,2055,2010-05-05,en,Released
78893,10196,150000000,319713881,103,11.7823,4.641,4362,2010-06-30,en,Released
78959,15102,22000000,0,109,2.1323,5.863,51,2009-01-18,en,Released
79006,76180,0,0,151,4.0471,7.644,218,2004-09-20,en,Released
79008,16023,0,0,67,1.8145,7.891,313,2008-03-11,en,Released
79057,34851,40000000,127233108,107,17.1105,6.31,4789,2010-07-07,en,Released
79073,37659,0,0,86,3.9779,7.264,232,2010-04-09,en,Released
79091,20352,69000000,543284256,95,55.5539,7.262,16397,2010-07-08,en,Released
79132,27205,160000000,839030630,148,64.5788,8.373,40234,2010-07-15,en,Released
79134,38365,80000000,271457606,102,31.2724,6.437,6886,2010-06-24,en,Released
79139,27022,150000000,215300000,109,14.9432,6.145,5384,2010-07-13,en,Released
79185,37834,117000000,261989769,109,18.2031,6.238,5037,2010-06-15,en,Released
79224,38575,40000000,359126022,140,20.3205,6.567,6714,2010-06-10,en,Released
79242,39781,3500000,34705850,106,6.6129,6.592,1632,2010-07-09,en,Released
79251,73861,0,0,104,30.4264,5.447,2275,2010-01-06,sr,Released
79259,40850,0,0,86,2.4805,5.472,125,2009-02-08,en,Released
79274,40662,0,6629178,75,8.2844,7.761,1782,2010-07-27,en,Released
79293,27576,110000000,293329073,100,11.0088,6.418,6071,2010-07-21,en,Released
79333,39768,0,9928,94,1.9231,7.514,144,1966-05-22,ru,Released
79357,31011,47000000,2331721,141,9.847,7.785,6367,2009-11-06,en,Released
79428,38778,69000000,86387857,114,8.3756,5.724,1986,2010-07-30,en,Released
79501,36274,0,0,96,1.4034,6.597,36,2002-09-21,ja,Released
79536,25335,2500000,0,136,0.9035,6.4,51,2009-01-09,fi,Released
79553,37472,12900000,36000000,108,1.3406,7.457,2561,2010-04-29,cn,Released
79572,38843,15000000,27293743,103,5.1772,6.59,805,2010-07-23,en,Released
79590,24122,0,21791288,95,8.5657,6.505,983,2009-09-16,en,Released
79592,27581,100000000,170432927,107,16.4049,6.34,4698,2010-08-06,en,Released
79677,53190,0,0,100,1.4815,7.4,51,2010-06-22,en,Released
79684,39414,0,13514,110,4.8044,6.32,376,2009-06-15,en,Released
79695,27578,80000000,274470394,103,21.9278,6.251,8471,2010-08-07,en,Released
79702,22538,73000000,51825248,113,17.6121,7.484,8881,2010-08-12,en,Released
79798,26280,0,0,100,3.4161,7.442,1183,2009-06-05,fr,Released
79868,38150,5000000,20435,114,1.9126,5.9,180,2010-05-21,en,Released
79879,43593,24000000,83188165,88,10.3517,5.426,2460,2010-08-20,en,Released
79895,35552,25000000,34604339,107,9.2978,6.275,1515,2010-04-09,fr,Released
79897,44718,700000,10522511,103,3.6203,6.716,352,2010-07-30,en,Released
79946,41479,10000000,7022728,96,5.2588,6.2,662,2010-04-16,en,Released
80083,28609,0,9060335,41,5.4513,6.842,636,1989-07-15,ja,Released
80094,38358,1800000,69400000,87,7.9527,5.679,1146,2010-08-27,en,Released
80124,49943,0,0,83,1.6032,6.811,98,2001-05-10,ru,Released
80126,27579,20000000,67900000,104,11.1953,6.011,1567,2010-08-31,en,Released
80139,14158,0,0,64,3.2966,6.127,643,2007-12-18,en,Released
80162,37905,3100000,2943372,98,3.1349,6.002,536,2010-02-10,fr,Released
80166,41210,19000000,49830607,101,7.284,6.234,2078,2010-08-20,en,Released
80219,23631,10500000,45491656,105,8.9377,6.334,3657,2010-09-01,en,Released
80241,38073,32000000,42045846,102,6.993,6.097,795,2010-08-27,en,Released
80363,35791,60000000,300228084,97,1.252,6.056,4349,2010-09-01,en,Released
80454,60678,0,0,104,1.0784,5.774,31,2010-09-10,fi,Released
80463,37799,40000000,224920315,121,23.1064,7.376,13531,2010-10-01,en,Released
80478,85692,0,0,130,0.9782,6.904,26,1967-07-08,ja,Released
80489,23168,37000000,154026136,125,14.4841,7.227,5835,2010-09-15,en,Released
80549,37735,8000000,75026327,93,14.1431,6.8,7549,2010-09-16,en,Released
80551,38167,60000000,204594016,133,15.5666,6.245,2687,2010-08-12,en,Released
80553,38568,5000000,1183258,84,2.9629,6.46,200,2010-08-26,en,Released
80572,43939,0,626396,107,6.8957,5.948,417,2010-09-10,en,Released
80584,15179,0,3250537,98,1.6324,6.77,122,2008-09-12,sv,Released
80586,43949,14000000,4324817,89,11.3402,8.017,3416,2010-08-06,en,Released
80590,33909,70000000,134748021,133,9.2553,6.094,1739,2010-09-20,en,Released
80615,41216,80000000,140073390,97,12.0771,6.843,2561,2010-07-10,en,Released
80693,43923,8000000,6491240,102,8.2186,6.943,2514,2010-10-08,en,Released
80727,38842,22000000,0,105,4.5576,6.496,357,2009-05-17,en,Released
80748,25694,0,0,76,2.5998,6.119,67,1933-12-18,en,Released
80831,41402,20000000,24145613,116,10.6921,6.798,2270,2010-10-01,en,Released
80834,45745,450000,0,14,2.5262,7.333,177,2010-09-30,en,Released
80839,39486,35000000,60300000,123,7.4524,7.412,651,2010-08-20,en,Released
80846,44040,10000000,33583175,80,8.5581,6.098,3192,2010-09-16,en,Released
80858,38303,20000000,32054369,105,11.6404,6.28,1328,2010-09-23,en,Released
80860,38408,38000000,105734416,114,9.6627,6.9,3333,2010-10-02,en,Released
80862,42296,30000,3045943,87,2.0777,6.807,567,2010-09-17,en,Released
80864,38031,22000000,36015260,98,7.1011,5.921,923,2010-09-22,en,Released
80880,44113,22000000,9479718,105,5.9151,5.323,759,2010-10-07,en,Released
80906,44639,2000000,7871522,109,5.5911,7.707,1073,2010-10-08,en,Released
80917,43933,500000,5639730,94,5.7581,6.191,1836,2010-06-18,en,Released
80969,42188,15000000,9918093,104,9.1975,6.846,2539,2010-03-18,en,Released
81018,41201,18000000,6007194,80,4.4746,7.2,694,2010-06-16,fr,Released
81087,16344,2300000,3000000,155,2.7019,6.5,76,2009-01-30,hi,Released
81132,45649,500000,98017,82,5.0301,5.924,1151,2010-11-09,fr,Released
81156,16290,20000000,117224271,94,7.0301,6.642,1524,2010-10-15,en,Released
81158,39312,0,1437000,93,3.3494,7.249,377,2010-06-25,en,Released
81191,39440,0,0,111,1.4324,6.899,150,2010-09-24,en,Released
81229,39514,58000000,199006387,111,15.286,6.707,7298,2010-10-13,en,Released
81257,44716,15000000,13004198,118,4.6588,7.148,475,2010-08-26,da,Released
81383,41211,8700000,47355187,105,5.7281,6.615,1427,2010-03-17,fr,Released
81417,41436,3000000,177512032,91,6.2562,5.806,2701,2010-10-20,en,Released
81456,51241,464229,62985,97,2.7664,7.1,1073,2010-06-11,fr,Released
81512,44603,50000000,107000000,129,7.4417,6.146,1856,2010-10-22,en,Released
81520,38234,3000000,76500000,96,9.4758,7.6,1072,2010-04-17,en,Released
81535,41439,17000000,136151680,90,10.6205,5.975,3392,2010-10-22,en,Released
81537,41733,65000000,211800000,95,13.4291,6.392,5980,2010-11-03,en,Released
81562,44115,18000000,35700000,94,17.6482,7.091,8296,2010-11-12,en,Released
81564,38055,130000000,321885765,96,24.0268,7.041,7694,2010-10-28,en,Released
81591,44214,13000000,329398046,108,24.4984,7.683,15895,2010-12-03,en,Released
81681,41058,0,0,81,1.8764,6.2,65,1949-02-26,en,Released
81782,44048,100000000,167805466,98,11.1409,6.628,4014,2010-11-04,en,Released
81784,38357,40000000,60040976,107,10.8326,6.372,1671,2010-11-10,en,Released
81786,48303,7000000,7736632,106,5.6282,7.011,461,2010-05-19,fr,Released
81788,43539,30000000,67448651,133,13.8039,7.089,3198,2010-11-18,en,Released
81791,39210,8000000,14788642,98,4.398,6.075,837,2010-09-03,en,Released
81819,45958,0,25147786,148,6.4327,7.2,1249,2010-10-20,es,Released
81831,36940,0,0,122,2.5641,7.239,528,2010-01-15,it,Released
81834,12444,250000000,954305868,146,39.7086,7.732,20812,2010-11-17,en,Released
81845,45269,15000000,414211549,118,19.9584,7.731,9520,2010-11-26,en,Released
81847,38757,260000000,592461732,100,32.2754,7.617,12710,2010-11-24,en,Released
81910,41999,0,0,101,1.2846,6.924,46,2010-02-26,en,Released
81932,45317,25000000,129190869,116,14.2706,7.377,4845,2010-12-10,en,Released
81949,41556,4500000,123820,97,3.6796,4.902,264,2010-09-10,en,Released
82041,46420,4000000,358399,84,4.1284,6.737,870,2010-11-04,en,Released
82053,45324,12500000,1083683,108,2.8679,5.869,333,2010-09-16,en,Released
82088,47979,0,0,96,1.6833,6.7,132,2010-04-21,de,Released
82093,48838,25000000,8307227,103,4.4648,5.9,836,2010-11-10,en,Released
82095,42684,10500000,66984887,93,7.7892,5.069,1852,2010-11-11,en,Released
82152,38117,17000000,43200000,86,6.9376,6.3,2897,2011-01-21,en,Released
82167,43347,30000000,102800000,112,17.2316,7.042,5722,2010-11-22,en,Released
82169,10140,155000000,415686217,113,17.2527,6.445,6019,2010-12-02,en,Released
82202,37710,100000000,278731369,103,14.2257,6.188,5862,2010-12-08,en,Released
82242,48395,0,0,83,5.4178,6.212,690,2010-12-03,fi,Released
82366,43919,2500000,156190,85,4.1476,5.527,414,2010-10-01,en,Released
82378,46503,0,1754389,101,8.0622,6.064,1034,2010-12-03,en,Released
82459,44264,38000000,252300000,110,14.7641,7.304,5927,2010-12-22,en,Released
82461,20526,170000000,409912892,126,19.5551,6.549,8161,2010-12-14,en,Released
82499,42888,120000000,48668907,121,6.5598,5.342,1078,2010-12-17,en,Released
82527,46829,30000000,8454301,134,5.0383,6.959,500,2010-10-26,en,Released
82534,44129,15000000,4882577,104,6.3055,6.542,826,2010-10-21,en,Released
82641,54178,0,0,111,2.447,6.9,112,1967-07-26,zh,Released
82667,49797,6000000,12966357,144,10.8362,7.809,3165,2010-08-12,ko,Released
82684,46788,0,24998,77,2.2815,5.139,144,2010-05-07,en,Released
82744,41283,24000000,23081726,98,11.3375,6.355,2160,2010-11-23,en,Released
82765,35138,25000000,0,96,3.1817,6.872,351,2010-02-14,zh,Released
82767,27585,5000000,5144717,91,7.9934,6.634,678,2010-12-16,en,Released
82848,23282,0,0,25,2.0824,7.8,341,1920-08-29,xx,Released
82852,39451,100000000,310650585,98,13.3525,5.664,3526,2010-12-21,en,Released
